9.0	-0.49999999999999994
8.9	-0.49999999999999994
8.8	-0.4999999999999999
8.7	-0.4999999999999999
8.6	-0.4999999999999999
8.5	-0.4999999999999999
8.4	-0.49999999999999983
8.3	-0.49999999999999983
8.2	-0.49999999999999983
8.1	-0.49999999999999983
8.0	-0.49999999999999983
7.9	-0.4999999999999998
7.8	-0.4999999999999998
7.7	-0.4999999999999998
7.6	-0.4999999999999998
7.5	-0.4999999999999997
7.4	-0.4999999999999997
7.3	-0.4999999999999997
7.2	-0.4999999999999997
7.1	-0.49999999999999967
7.0	-0.49999999999999967
6.9	-0.49999999999999967
6.8	-0.49999999999999967
6.699999999999999	-0.49999999999999967
6.6	-0.4999999999999996
6.5	-0.4999999999999996
6.4	-0.4999999999999996
6.3	-0.4999999999999996
6.199999999999999	-0.49999999999999956
6.1	-0.49999999999999956
