-0.4999999999999998	-8.02
-0.5	-9.9
-0.5	-9.8
-0.5	-9.7
-0.5	-9.6
-0.49999999999999994	-9.5
-0.49999999999999994	-9.4
-0.49999999999999994	-9.3
-0.49999999999999994	-9.2
-0.49999999999999994	-9.1
-0.49999999999999994	-9.0
-0.49999999999999994	-8.9
-0.49999999999999994	-8.8
-0.49999999999999994	-8.7
-0.49999999999999994	-8.6
-0.4999999999999999	-8.5
-0.4999999999999999	-8.4
-0.4999999999999999	-8.3
-0.4999999999999999	-8.2
-0.4999999999999999	-8.1
-0.4999999999999999	-8.0
-0.4999999999999999	-7.9
-0.4999999999999999	-7.8
-0.4999999999999999	-7.699999999999999
-0.49999999999999983	-7.6
-0.49999999999999983	-7.5
-0.49999999999999983	-7.4
-0.49999999999999983	-7.3
-0.49999999999999983	-7.199999999999999
-0.49999999999999983	-7.1
